CID,Method,Charge,Atom number,Atom type
mlm_H4F3Cu2Mo1_2b6c03,GFN1-xTB,-0.36880634,8,29
mlm_H4F3Cu2Mo1_2b6c03,GFN1-xTB,0.15627605,9,29
mlm_H4F3Cu2Mo1_2b6c03,GFN1-xTB,1.13700877,10,42
mlm_C2H4O1Rb2_e5a2b2,GFN1-xTB,0.05554971,1,1
mlm_C2H4O1Rb2_e5a2b2,GFN1-xTB,-0.21159859,2,1
mlm_C2H4O1Rb2_e5a2b2,GFN1-xTB,0.05163466,3,1
mlm_C2H4O1Rb2_e5a2b2,GFN1-xTB,-0.20263401,4,1
mlm_C2H4O1Rb2_e5a2b2,GFN1-xTB,0.17348748,5,6
mlm_C2H4O1Rb2_e5a2b2,GFN1-xTB,0.16941196,6,6
mlm_C2H4O1Rb2_e5a2b2,GFN1-xTB,-0.2748993,7,8
mlm_C2H4O1Rb2_e5a2b2,GFN1-xTB,0.24060802,8,37
mlm_C2H4O1Rb2_e5a2b2,GFN1-xTB,-0.00155993,9,37
mlm_C1H4N2S1Sr2Bi1_93a752,GFN1-xTB,-0.22845646,1,1
mlm_C1H4N2S1Sr2Bi1_93a752,GFN1-xTB,-0.17707713,2,1
mlm_C1H4N2S1Sr2Bi1_93a752,GFN1-xTB,0.01628341,3,1
mlm_C1H4N2S1Sr2Bi1_93a752,GFN1-xTB,0.11896603,4,1
mlm_C1H4N2S1Sr2Bi1_93a752,GFN1-xTB,-0.11115939,5,6
mlm_C1H4N2S1Sr2Bi1_93a752,GFN1-xTB,-0.1678364,6,7
mlm_C1H4N2S1Sr2Bi1_93a752,GFN1-xTB,-0.493384,7,7
mlm_C1H4N2S1Sr2Bi1_93a752,GFN1-xTB,-0.37258548,8,16
mlm_C1H4N2S1Sr2Bi1_93a752,GFN1-xTB,0.87798461,9,38
mlm_C1H4N2S1Sr2Bi1_93a752,GFN1-xTB,0.87477421,10,38
mlm_C1H4N2S1Sr2Bi1_93a752,GFN1-xTB,0.6624906,11,83
mlm_H3N1O1Al1K1Rh1_659511,GFN1-xTB,0.0653387,1,1
mlm_H3N1O1Al1K1Rh1_659511,GFN1-xTB,-0.17516896,2,1
mlm_H3N1O1Al1K1Rh1_659511,GFN1-xTB,0.06505874,3,1
mlm_H3N1O1Al1K1Rh1_659511,GFN1-xTB,-0.01328992,4,7
mlm_H3N1O1Al1K1Rh1_659511,GFN1-xTB,-0.20981519,5,8
mlm_H3N1O1Al1K1Rh1_659511,GFN1-xTB,0.46197294,6,13
mlm_H3N1O1Al1K1Rh1_659511,GFN1-xTB,0.54521998,7,19
mlm_H3N1O1Al1K1Rh1_659511,GFN1-xTB,0.26068371,8,45
mlm_C2H1Li2Mg1Po2_f50e1b,GFN1-xTB,0.03235401,1,1
mlm_C2H1Li2Mg1Po2_f50e1b,GFN1-xTB,0.47722988,2,3
mlm_C2H1Li2Mg1Po2_f50e1b,GFN1-xTB,0.30084199,3,3
mlm_C2H1Li2Mg1Po2_f50e1b,GFN1-xTB,-0.2145164,4,6
mlm_C2H1Li2Mg1Po2_f50e1b,GFN1-xTB,-0.07867535,5,6
mlm_C2H1Li2Mg1Po2_f50e1b,GFN1-xTB,0.17257724,6,12
mlm_C2H1Li2Mg1Po2_f50e1b,GFN1-xTB,0.16800148,7,84
mlm_C2H1Li2Mg1Po2_f50e1b,GFN1-xTB,0.14218715,8,84
mlm_H2F4K2Pb2_03040a,GFN1-xTB,0.0646689,1,1
mlm_H2F4K2Pb2_03040a,GFN1-xTB,0.06883792,2,1
mlm_H2F4K2Pb2_03040a,GFN1-xTB,-0.41040657,3,9
mlm_H2F4K2Pb2_03040a,GFN1-xTB,-0.45336173,4,9
mlm_H2F4K2Pb2_03040a,GFN1-xTB,-0.41334394,5,9
mlm_H2F4K2Pb2_03040a,GFN1-xTB,-0.45198264,6,9
mlm_H2F4K2Pb2_03040a,GFN1-xTB,0.82728768,7,19
mlm_H2F4K2Pb2_03040a,GFN1-xTB,0.71834573,8,19
mlm_H2F4K2Pb2_03040a,GFN1-xTB,1.02525275,9,82
mlm_H2F4K2Pb2_03040a,GFN1-xTB,1.02470192,10,82
mlm_H6N1O2B2Al2Br2Ru1_e1d1b2,GFN1-xTB,0.03984784,1,1
mlm_H6N1O2B2Al2Br2Ru1_e1d1b2,GFN1-xTB,-0.00925551,2,1
mlm_H6N1O2B2Al2Br2Ru1_e1d1b2,GFN1-xTB,0.38103306,3,1
mlm_H6N1O2B2Al2Br2Ru1_e1d1b2,GFN1-xTB,-0.01571568,4,1
mlm_H6N1O2B2Al2Br2Ru1_e1d1b2,GFN1-xTB,-0.06377916,5,1
mlm_H6N1O2B2Al2Br2Ru1_e1d1b2,GFN1-xTB,-0.0249698,6,1
mlm_H6N1O2B2Al2Br2Ru1_e1d1b2,GFN1-xTB,0.42551834,7,5
mlm_H6N1O2B2Al2Br2Ru1_e1d1b2,GFN1-xTB,0.35659286,8,5
mlm_H6N1O2B2Al2Br2Ru1_e1d1b2,GFN1-xTB,-0.13931765,9,7
mlm_H6N1O2B2Al2Br2Ru1_e1d1b2,GFN1-xTB,-0.39162122,10,8
mlm_H6N1O2B2Al2Br2Ru1_e1d1b2,GFN1-xTB,-0.59614861,11,8
mlm_H6N1O2B2Al2Br2Ru1_e1d1b2,GFN1-xTB,0.30807217,12,13
mlm_H6N1O2B2Al2Br2Ru1_e1d1b2,GFN1-xTB,0.60344552,13,13
mlm_H6N1O2B2Al2Br2Ru1_e1d1b2,GFN1-xTB,0.05680623,14,35
mlm_H6N1O2B2Al2Br2Ru1_e1d1b2,GFN1-xTB,-0.03271842,15,35
mlm_H6N1O2B2Al2Br2Ru1_e1d1b2,GFN1-xTB,0.10221002,16,44
mlm_H3N2Ca3In1_5edb78,GFN1-xTB,-0.19134598,1,1
mlm_H3N2Ca3In1_5edb78,GFN1-xTB,0.23796643,2,1
mlm_H3N2Ca3In1_5edb78,GFN1-xTB,-0.23209027,3,1
mlm_H3N2Ca3In1_5edb78,GFN1-xTB,-0.52707891,4,7
mlm_H3N2Ca3In1_5edb78,GFN1-xTB,-0.56567288,5,7
mlm_H3N2Ca3In1_5edb78,GFN1-xTB,0.91600582,6,20
mlm_H3N2Ca3In1_5edb78,GFN1-xTB,0.87809129,7,20
mlm_H3N2Ca3In1_5edb78,GFN1-xTB,0.85335566,8,20
mlm_H3N2Ca3In1_5edb78,GFN1-xTB,0.63076885,9,49
mlm_H1N2O1B2Kr1Mo1_0be3be,GFN1-xTB,-0.08776889,1,1
mlm_H1N2O1B2Kr1Mo1_0be3be,GFN1-xTB,0.13629539,2,5
mlm_H1N2O1B2Kr1Mo1_0be3be,GFN1-xTB,0.19964846,3,5
mlm_H1N2O1B2Kr1Mo1_0be3be,GFN1-xTB,-0.00647357,4,7
mlm_H1N2O1B2Kr1Mo1_0be3be,GFN1-xTB,0.03503956,5,7
mlm_H1N2O1B2Kr1Mo1_0be3be,GFN1-xTB,-0.31665213,6,8
mlm_H1N2O1B2Kr1Mo1_0be3be,GFN1-xTB,0.43845046,7,36
mlm_H1N2O1B2Kr1Mo1_0be3be,GFN1-xTB,0.60146072,8,42
mlm_H3N1B1Al1Pb1At1_2b39df,GFN1-xTB,-0.11906954,1,1
mlm_H3N1B1Al1Pb1At1_2b39df,GFN1-xTB,-0.11882131,2,1
mlm_H3N1B1Al1Pb1At1_2b39df,GFN1-xTB,0.13781577,3,1
mlm_H3N1B1Al1Pb1At1_2b39df,GFN1-xTB,0.2404873,4,5
mlm_H3N1B1Al1Pb1At1_2b39df,GFN1-xTB,-0.43127406,5,7
mlm_H3N1B1Al1Pb1At1_2b39df,GFN1-xTB,0.26485573,6,13
mlm_H3N1B1Al1Pb1At1_2b39df,GFN1-xTB,0.88040209,7,82
mlm_H3N1B1Al1Pb1At1_2b39df,GFN1-xTB,0.14560403,8,85
mlm_C2H4Be1I2_79602e,GFN1-xTB,0.15738192,1,1
mlm_C2H4Be1I2_79602e,GFN1-xTB,-0.05314279,2,1
mlm_C2H4Be1I2_79602e,GFN1-xTB,0.27053641,3,1
mlm_C2H4Be1I2_79602e,GFN1-xTB,0.16201488,4,1
mlm_C2H4Be1I2_79602e,GFN1-xTB,0.54847995,5,4
mlm_C2H4Be1I2_79602e,GFN1-xTB,0.03081209,6,6
mlm_C2H4Be1I2_79602e,GFN1-xTB,-0.01495548,7,6
mlm_C2H4Be1I2_79602e,GFN1-xTB,0.47912075,8,53
mlm_C2H4Be1I2_79602e,GFN1-xTB,0.41975226,9,53
mlm_H3N2B1As1Ba1Re1_fd02e3,GFN1-xTB,-0.30564128,1,1
mlm_H3N2B1As1Ba1Re1_fd02e3,GFN1-xTB,0.18130042,2,1
mlm_H3N2B1As1Ba1Re1_fd02e3,GFN1-xTB,0.18854864,3,1
mlm_H3N2B1As1Ba1Re1_fd02e3,GFN1-xTB,-0.1527578,4,5
mlm_H3N2B1As1Ba1Re1_fd02e3,GFN1-xTB,-0.54054661,5,7
mlm_H3N2B1As1Ba1Re1_fd02e3,GFN1-xTB,-0.53291603,6,7
mlm_H3N2B1As1Ba1Re1_fd02e3,GFN1-xTB,0.01370231,7,33
mlm_H3N2B1As1Ba1Re1_fd02e3,GFN1-xTB,0.72655117,8,56
mlm_H3N2B1As1Ba1Re1_fd02e3,GFN1-xTB,0.42175917,9,75
mlm_C2H2K1Ru1W1Rn1_a6048d,GFN1-xTB,-0.11861682,1,1
mlm_C2H2K1Ru1W1Rn1_a6048d,GFN1-xTB,-0.1807319,2,1
mlm_C2H2K1Ru1W1Rn1_a6048d,GFN1-xTB,-0.1950064,3,6
mlm_C2H2K1Ru1W1Rn1_a6048d,GFN1-xTB,-0.392641,4,6
mlm_C2H2K1Ru1W1Rn1_a6048d,GFN1-xTB,-0.10923342,5,19
mlm_C2H2K1Ru1W1Rn1_a6048d,GFN1-xTB,-0.28787316,6,44
mlm_C2H2K1Ru1W1Rn1_a6048d,GFN1-xTB,0.17900388,7,74
mlm_C2H2K1Ru1W1Rn1_a6048d,GFN1-xTB,0.10509882,8,86
mlm_C2H4Li1F2Hg1_be12d4,GFN1-xTB,0.0143495,1,1
mlm_C2H4Li1F2Hg1_be12d4,GFN1-xTB,0.0055932,2,1
mlm_C2H4Li1F2Hg1_be12d4,GFN1-xTB,0.01424489,3,1
mlm_C2H4Li1F2Hg1_be12d4,GFN1-xTB,0.01446437,4,1
mlm_C2H4Li1F2Hg1_be12d4,GFN1-xTB,0.12364271,5,3
mlm_C2H4Li1F2Hg1_be12d4,GFN1-xTB,-0.17664566,6,6
mlm_C2H4Li1F2Hg1_be12d4,GFN1-xTB,-0.05179618,7,6
mlm_C2H4Li1F2Hg1_be12d4,GFN1-xTB,-0.61989107,8,9
mlm_C2H4Li1F2Hg1_be12d4,GFN1-xTB,-0.57080752,9,9
mlm_C2H4Li1F2Hg1_be12d4,GFN1-xTB,0.24684576,10,80
mlm_H5N1F2As1Cs1_486fae,GFN1-xTB,0.20295477,1,1
mlm_H5N1F2As1Cs1_486fae,GFN1-xTB,0.19934888,2,1
mlm_H5N1F2As1Cs1_486fae,GFN1-xTB,0.08145982,3,1
mlm_H5N1F2As1Cs1_486fae,GFN1-xTB,0.19731892,4,1
mlm_H5N1F2As1Cs1_486fae,GFN1-xTB,-0.31429434,5,1
mlm_H5N1F2As1Cs1_486fae,GFN1-xTB,-0.53000354,6,7
mlm_H5N1F2As1Cs1_486fae,GFN1-xTB,-0.21730591,7,9
mlm_H5N1F2As1Cs1_486fae,GFN1-xTB,-0.2472825,8,9
mlm_H5N1F2As1Cs1_486fae,GFN1-xTB,0.25164918,9,33
mlm_H5N1F2As1Cs1_486fae,GFN1-xTB,0.37615472,10,55
mlm_H3N2B2Ca2Ni1_757981,GFN1-xTB,-0.03505369,1,1
mlm_H3N2B2Ca2Ni1_757981,GFN1-xTB,-0.13350428,2,1
mlm_H3N2B2Ca2Ni1_757981,GFN1-xTB,-0.19969089,3,1
mlm_H3N2B2Ca2Ni1_757981,GFN1-xTB,0.06226422,4,5
mlm_H3N2B2Ca2Ni1_757981,GFN1-xTB,0.27681718,5,5
mlm_H3N2B2Ca2Ni1_757981,GFN1-xTB,-0.38273766,6,7
mlm_H3N2B2Ca2Ni1_757981,GFN1-xTB,-0.45470148,7,7
mlm_H3N2B2Ca2Ni1_757981,GFN1-xTB,0.867991,8,20
mlm_H3N2B2Ca2Ni1_757981,GFN1-xTB,0.85358076,9,20
mlm_H3N2B2Ca2Ni1_757981,GFN1-xTB,0.14503484,10,28
mlm_H3P2Zn2Ag1_5c9b0f,GFN1-xTB,0.01450499,1,1
mlm_H3P2Zn2Ag1_5c9b0f,GFN1-xTB,0.00717357,2,1
mlm_H3P2Zn2Ag1_5c9b0f,GFN1-xTB,-0.26924673,3,1
mlm_H3P2Zn2Ag1_5c9b0f,GFN1-xTB,-0.04990691,4,15
mlm_H3P2Zn2Ag1_5c9b0f,GFN1-xTB,-0.0428498,5,15
mlm_H3P2Zn2Ag1_5c9b0f,GFN1-xTB,0.14440306,6,30
mlm_H3P2Zn2Ag1_5c9b0f,GFN1-xTB,-0.00240119,7,30
mlm_H3P2Zn2Ag1_5c9b0f,GFN1-xTB,0.198323,8,47
mlm_C2H2N2Rb1Sn1_409be0,GFN1-xTB,-0.09827608,1,1
mlm_C2H2N2Rb1Sn1_409be0,GFN1-xTB,-0.09896036,2,1
mlm_C2H2N2Rb1Sn1_409be0,GFN1-xTB,0.13670345,3,6
mlm_C2H2N2Rb1Sn1_409be0,GFN1-xTB,0.3737759,4,6
mlm_C2H2N2Rb1Sn1_409be0,GFN1-xTB,-0.26852964,5,7
mlm_C2H2N2Rb1Sn1_409be0,GFN1-xTB,-0.1298962,6,7
mlm_C2H2N2Rb1Sn1_409be0,GFN1-xTB,0.6923055,7,37
mlm_C2H2N2Rb1Sn1_409be0,GFN1-xTB,0.39287744,8,50
mlm_H3F2Mg1Ar1Pt1At2_aea10c,GFN1-xTB,0.46991225,1,1
mlm_H3F2Mg1Ar1Pt1At2_aea10c,GFN1-xTB,0.1090882,2,1
mlm_H3F2Mg1Ar1Pt1At2_aea10c,GFN1-xTB,0.13847058,3,1
mlm_H3F2Mg1Ar1Pt1At2_aea10c,GFN1-xTB,-0.36009787,4,9
mlm_H3F2Mg1Ar1Pt1At2_aea10c,GFN1-xTB,-0.31661831,5,9
mlm_H3F2Mg1Ar1Pt1At2_aea10c,GFN1-xTB,0.45077999,6,12
mlm_H3F2Mg1Ar1Pt1At2_aea10c,GFN1-xTB,0.11784341,7,18
mlm_H3F2Mg1Ar1Pt1At2_aea10c,GFN1-xTB,0.06949308,8,78
mlm_H3F2Mg1Ar1Pt1At2_aea10c,GFN1-xTB,0.12460255,9,85
mlm_H3F2Mg1Ar1Pt1At2_aea10c,GFN1-xTB,0.19652612,10,85
mlm_C2H5Ca2Sn1_44fb98,GFN1-xTB,-0.3900087,1,1
mlm_C2H5Ca2Sn1_44fb98,GFN1-xTB,-0.04874038,2,1
mlm_C2H5Ca2Sn1_44fb98,GFN1-xTB,-0.17274809,3,1
mlm_C2H5Ca2Sn1_44fb98,GFN1-xTB,-0.39105242,4,1
mlm_C2H5Ca2Sn1_44fb98,GFN1-xTB,-0.05332275,5,1
mlm_C2H5Ca2Sn1_44fb98,GFN1-xTB,-0.14556282,6,6
mlm_C2H5Ca2Sn1_44fb98,GFN1-xTB,-0.29004829,7,6
mlm_C2H5Ca2Sn1_44fb98,GFN1-xTB,0.36457529,8,20
mlm_C2H5Ca2Sn1_44fb98,GFN1-xTB,0.32540671,9,20
mlm_C2H5Ca2Sn1_44fb98,GFN1-xTB,-0.19849855,10,50
mlm_H4O2Li2S2Rb1_bcfc76,GFN1-xTB,0.05721049,1,1
mlm_H4O2Li2S2Rb1_bcfc76,GFN1-xTB,0.06034899,2,1
mlm_H4O2Li2S2Rb1_bcfc76,GFN1-xTB,0.15476732,3,1
mlm_H4O2Li2S2Rb1_bcfc76,GFN1-xTB,0.13808654,4,1
mlm_H4O2Li2S2Rb1_bcfc76,GFN1-xTB,0.47320762,5,3
mlm_H4O2Li2S2Rb1_bcfc76,GFN1-xTB,0.47447179,6,3
mlm_H4O2Li2S2Rb1_bcfc76,GFN1-xTB,-0.51445917,7,8
mlm_H4O2Li2S2Rb1_bcfc76,GFN1-xTB,-0.51542988,8,8
mlm_H4O2Li2S2Rb1_bcfc76,GFN1-xTB,0.39981664,9,16
mlm_H4O2Li2S2Rb1_bcfc76,GFN1-xTB,-0.32946265,10,16
mlm_H4O2Li2S2Rb1_bcfc76,GFN1-xTB,0.60144233,11,37
mlm_H3O2P1Cu1Kr1Au2_5fdc35,GFN1-xTB,-0.09715788,1,1
mlm_H3O2P1Cu1Kr1Au2_5fdc35,GFN1-xTB,-0.25509988,2,1
mlm_H3O2P1Cu1Kr1Au2_5fdc35,GFN1-xTB,-0.03967421,3,1
mlm_H3O2P1Cu1Kr1Au2_5fdc35,GFN1-xTB,-0.61961405,4,8
mlm_H3O2P1Cu1Kr1Au2_5fdc35,GFN1-xTB,-0.55915773,5,8
mlm_H3O2P1Cu1Kr1Au2_5fdc35,GFN1-xTB,-0.10822197,6,15
mlm_H3O2P1Cu1Kr1Au2_5fdc35,GFN1-xTB,-0.22010315,7,29
mlm_H3O2P1Cu1Kr1Au2_5fdc35,GFN1-xTB,0.64630595,8,36
mlm_H3O2P1Cu1Kr1Au2_5fdc35,GFN1-xTB,0.00275136,9,79
mlm_H3O2P1Cu1Kr1Au2_5fdc35,GFN1-xTB,0.24997156,10,79
mlm_H3B1Cl2Sr1Ir1_56322c,GFN1-xTB,-0.01714215,1,1
mlm_H3B1Cl2Sr1Ir1_56322c,GFN1-xTB,-0.06191051,2,1
mlm_H3B1Cl2Sr1Ir1_56322c,GFN1-xTB,0.22061108,3,1
mlm_H3B1Cl2Sr1Ir1_56322c,GFN1-xTB,0.20062802,4,5
mlm_H3B1Cl2Sr1Ir1_56322c,GFN1-xTB,-0.19404283,5,17
mlm_H3B1Cl2Sr1Ir1_56322c,GFN1-xTB,0.04033054,6,17
mlm_H3B1Cl2Sr1Ir1_56322c,GFN1-xTB,1.01101899,7,38
mlm_H3B1Cl2Sr1Ir1_56322c,GFN1-xTB,-0.19949315,8,77
mlm_H5F1Sn2Cs3_48e535,GFN1-xTB,-0.23990375,1,1
mlm_H5F1Sn2Cs3_48e535,GFN1-xTB,0.04063971,2,1
mlm_H5F1Sn2Cs3_48e535,GFN1-xTB,-0.14396314,3,1
mlm_H5F1Sn2Cs3_48e535,GFN1-xTB,0.03352622,4,1
mlm_H5F1Sn2Cs3_48e535,GFN1-xTB,-0.1424866,5,1
mlm_H5F1Sn2Cs3_48e535,GFN1-xTB,-0.47045756,6,9
mlm_H5F1Sn2Cs3_48e535,GFN1-xTB,0.13968778,7,50
mlm_H5F1Sn2Cs3_48e535,GFN1-xTB,0.1907664,8,50
mlm_H5F1Sn2Cs3_48e535,GFN1-xTB,0.5262625,9,55
mlm_H5F1Sn2Cs3_48e535,GFN1-xTB,0.55792598,10,55
mlm_H5F1Sn2Cs3_48e535,GFN1-xTB,0.50800246,11,55
mlm_C1H6He1Li2B2Tl1_18297c,GFN1-xTB,-0.19302804,1,1
mlm_C1H6He1Li2B2Tl1_18297c,GFN1-xTB,-0.19326564,2,1
mlm_C1H6He1Li2B2Tl1_18297c,GFN1-xTB,-0.06271365,3,1
mlm_C1H6He1Li2B2Tl1_18297c,GFN1-xTB,0.00519131,4,1
mlm_C1H6He1Li2B2Tl1_18297c,GFN1-xTB,0.10385919,5,1
mlm_C1H6He1Li2B2Tl1_18297c,GFN1-xTB,-0.03744896,6,1
mlm_C1H6He1Li2B2Tl1_18297c,GFN1-xTB,0.08246869,7,2
mlm_C1H6He1Li2B2Tl1_18297c,GFN1-xTB,0.18075729,8,3
mlm_C1H6He1Li2B2Tl1_18297c,GFN1-xTB,0.10340204,9,3
mlm_C1H6He1Li2B2Tl1_18297c,GFN1-xTB,0.24317393,10,5
mlm_C1H6He1Li2B2Tl1_18297c,GFN1-xTB,0.3050719,11,5
mlm_C1H6He1Li2B2Tl1_18297c,GFN1-xTB,-0.2263974,12,6
mlm_C1H6He1Li2B2Tl1_18297c,GFN1-xTB,0.68892934,13,81
mlm_H3B1Ca1Ge1I2_b75867,GFN1-xTB,0.18529164,1,1
mlm_H3B1Ca1Ge1I2_b75867,GFN1-xTB,0.20547617,2,1
mlm_H3B1Ca1Ge1I2_b75867,GFN1-xTB,-0.00780622,3,1
mlm_H3B1Ca1Ge1I2_b75867,GFN1-xTB,0.05141286,4,5
mlm_H3B1Ca1Ge1I2_b75867,GFN1-xTB,0.91003753,5,20
mlm_H3B1Ca1Ge1I2_b75867,GFN1-xTB,0.37109224,6,32
mlm_H3B1Ca1Ge1I2_b75867,GFN1-xTB,0.08624654,7,53
mlm_H3B1Ca1Ge1I2_b75867,GFN1-xTB,0.19824923,8,53
mlm_C3H3Al1Bi1_ab958e,GFN1-xTB,0.08554459,1,1
mlm_C3H3Al1Bi1_ab958e,GFN1-xTB,-0.02275943,2,1
mlm_C3H3Al1Bi1_ab958e,GFN1-xTB,0.09136165,3,1
mlm_C3H3Al1Bi1_ab958e,GFN1-xTB,-0.29549489,4,6
mlm_C3H3Al1Bi1_ab958e,GFN1-xTB,-0.08276118,5,6
mlm_C3H3Al1Bi1_ab958e,GFN1-xTB,-0.13425354,6,6
mlm_C3H3Al1Bi1_ab958e,GFN1-xTB,0.48486594,7,13
mlm_C3H3Al1Bi1_ab958e,GFN1-xTB,0.87349687,8,83
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,GFN1-xTB,0.04828375,1,1
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,GFN1-xTB,0.04529211,2,1
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,GFN1-xTB,-0.11486076,3,1
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,GFN1-xTB,-0.07664883,4,1
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,GFN1-xTB,0.26943728,5,5
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,GFN1-xTB,-0.15792764,6,5
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,GFN1-xTB,-0.316635,7,9
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,GFN1-xTB,-0.02823133,8,33
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,GFN1-xTB,-0.01647323,9,33
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,GFN1-xTB,0.20301597,10,37
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,GFN1-xTB,0.00761613,11,52
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,GFN1-xTB,0.0700224,12,86
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,GFN1-xTB,0.06710915,13,86
mlm_H5He1Mg1Ru1Ag1_d9d064,GFN1-xTB,-0.08946432,1,1
mlm_H5He1Mg1Ru1Ag1_d9d064,GFN1-xTB,-0.08826879,2,1
mlm_H5He1Mg1Ru1Ag1_d9d064,GFN1-xTB,-0.13610866,3,1
mlm_H5He1Mg1Ru1Ag1_d9d064,GFN1-xTB,-0.07890725,4,1
mlm_H5He1Mg1Ru1Ag1_d9d064,GFN1-xTB,-0.17779707,5,1
mlm_H5He1Mg1Ru1Ag1_d9d064,GFN1-xTB,0.11508889,6,2
mlm_H5He1Mg1Ru1Ag1_d9d064,GFN1-xTB,0.37312623,7,12
mlm_H5He1Mg1Ru1Ag1_d9d064,GFN1-xTB,-0.24775315,8,44
mlm_H5He1Mg1Ru1Ag1_d9d064,GFN1-xTB,0.33008413,9,47
mlm_H4O2Mo2_9d3cb1,GFN1-xTB,-0.13759041,1,1
mlm_H4O2Mo2_9d3cb1,GFN1-xTB,-0.14206845,2,1
mlm_H4O2Mo2_9d3cb1,GFN1-xTB,0.3750395,3,1
mlm_H4O2Mo2_9d3cb1,GFN1-xTB,-0.15600506,4,1
mlm_H4O2Mo2_9d3cb1,GFN1-xTB,-0.55942733,5,8
mlm_H4O2Mo2_9d3cb1,GFN1-xTB,-0.65149771,6,8
mlm_H4O2Mo2_9d3cb1,GFN1-xTB,0.775424,7,42
mlm_H4O2Mo2_9d3cb1,GFN1-xTB,0.49612547,8,42
mlm_C1H2B3Rh2_c5623f,GFN1-xTB,-0.17345476,1,1
mlm_C1H2B3Rh2_c5623f,GFN1-xTB,-0.09317654,2,1
mlm_C1H2B3Rh2_c5623f,GFN1-xTB,0.08978864,3,5
mlm_C1H2B3Rh2_c5623f,GFN1-xTB,-0.1082101,4,5
mlm_C1H2B3Rh2_c5623f,GFN1-xTB,-0.06765564,5,5
mlm_C1H2B3Rh2_c5623f,GFN1-xTB,-0.15363163,6,6
mlm_C1H2B3Rh2_c5623f,GFN1-xTB,-0.23244196,7,45
mlm_C1H2B3Rh2_c5623f,GFN1-xTB,-0.261218,8,45
mlm_C2H5N1Mo2_86a769,GFN1-xTB,-0.25114719,1,1
mlm_C2H5N1Mo2_86a769,GFN1-xTB,-0.12952558,2,1
mlm_C2H5N1Mo2_86a769,GFN1-xTB,-0.25597583,3,1
mlm_C2H5N1Mo2_86a769,GFN1-xTB,-0.05809825,4,1
mlm_C2H5N1Mo2_86a769,GFN1-xTB,-0.28337121,5,1
mlm_C2H5N1Mo2_86a769,GFN1-xTB,0.0058802,6,6
mlm_C2H5N1Mo2_86a769,GFN1-xTB,-0.29512328,7,6
mlm_C2H5N1Mo2_86a769,GFN1-xTB,-0.47196947,8,7
mlm_C2H5N1Mo2_86a769,GFN1-xTB,-0.24057751,9,42
mlm_C2H5N1Mo2_86a769,GFN1-xTB,-0.02009188,10,42
mlm_H4S1Cl1Sb2_a65302,GFN1-xTB,0.00986632,1,1
mlm_H4S1Cl1Sb2_a65302,GFN1-xTB,0.19134147,2,1
mlm_H4S1Cl1Sb2_a65302,GFN1-xTB,-0.00547899,3,1
mlm_H4S1Cl1Sb2_a65302,GFN1-xTB,-0.01266236,4,1
mlm_H4S1Cl1Sb2_a65302,GFN1-xTB,-0.06430422,5,16
mlm_H4S1Cl1Sb2_a65302,GFN1-xTB,0.06024561,6,17
mlm_H4S1Cl1Sb2_a65302,GFN1-xTB,0.41863622,7,51
mlm_H4S1Cl1Sb2_a65302,GFN1-xTB,0.40235595,8,51
mlm_H1N4Co1Pd1In1_4fb137,GFN1-xTB,0.17584605,1,1
mlm_H1N4Co1Pd1In1_4fb137,GFN1-xTB,-0.12785222,2,7
mlm_H1N4Co1Pd1In1_4fb137,GFN1-xTB,-0.49044298,3,7
mlm_H1N4Co1Pd1In1_4fb137,GFN1-xTB,-0.44788606,4,7
mlm_H1N4Co1Pd1In1_4fb137,GFN1-xTB,-0.33532436,5,7
mlm_H1N4Co1Pd1In1_4fb137,GFN1-xTB,-0.01189704,6,27
mlm_H1N4Co1Pd1In1_4fb137,GFN1-xTB,0.06260814,7,46
mlm_H1N4Co1Pd1In1_4fb137,GFN1-xTB,0.17494846,8,49
mlm_C3H6B1Na2Ge2_a37458,GFN1-xTB,0.04247163,1,1
mlm_C3H6B1Na2Ge2_a37458,GFN1-xTB,0.05822052,2,1
mlm_C3H6B1Na2Ge2_a37458,GFN1-xTB,-0.03315,3,1
mlm_C3H6B1Na2Ge2_a37458,GFN1-xTB,0.0544606,4,1
mlm_C3H6B1Na2Ge2_a37458,GFN1-xTB,0.00571073,5,1
mlm_C3H6B1Na2Ge2_a37458,GFN1-xTB,-0.14097745,6,1
mlm_C3H6B1Na2Ge2_a37458,GFN1-xTB,0.03286715,7,5
mlm_C3H6B1Na2Ge2_a37458,GFN1-xTB,-0.09740496,8,6
mlm_C3H6B1Na2Ge2_a37458,GFN1-xTB,-0.10646461,9,6
